,match_id,p1_ace,p1_winner,p1_double_fault,p1_unf_err,p1_net_pt,p1_server,player1_strength,p1_distance_run_normal,player1_dist,p1_victor
5922,2023-wimbledon-1502,0,0,0,0,0,0,0.6296296296296297,-0.6109806227485044,0.4882991351534679,1
5923,2023-wimbledon-1502,0,0,0,0,0,0,0.6071428571428571,-0.04323402779458391,0.5811103412437209,0
5924,2023-wimbledon-1502,0,0,0,0,0,0,0.5862068965517241,-0.011585490451852334,0.6712886647920101,0
5925,2023-wimbledon-1502,0,0,0,0,0,0,0.5666666666666667,-0.6058664562926532,0.38417930125247196,0
5926,2023-wimbledon-1502,0,0,0,0,0,1,0.5806451612903226,-0.3549017081837792,0.45593547429363157,1
5927,2023-wimbledon-1502,0,1,0,0,0,1,0.59375,-0.18531891324192928,0.3614934942485386,1
5928,2023-wimbledon-1502,0,1,0,0,0,1,0.6060606060606061,-0.963709871493375,0.4407227853680035,1
5929,2023-wimbledon-1502,0,0,0,0,1,1,0.5882352941176471,-0.094449810707529,0.4567081703685098,0
5930,2023-wimbledon-1502,1,1,0,0,0,1,0.6,-0.5949710581910571,0.5160203817255375,1
5931,2023-wimbledon-1502,0,0,0,0,0,0,0.6111111111111112,-0.498098368947614,0.2950447712815526,1
5932,2023-wimbledon-1502,0,0,0,0,0,0,0.5945945945945946,0.17830573360453736,0.5264880474891706,0
5933,2023-wimbledon-1502,0,1,0,0,0,0,0.6052631578947368,-0.5235950828724376,0.39770707939237604,1
5934,2023-wimbledon-1502,0,0,0,0,0,0,0.5897435897435898,-0.43872956704708,0.3885123768324922,0
5935,2023-wimbledon-1502,0,0,0,0,0,0,0.575,2.207888633033154,0.6532167842599084,0
5936,2023-wimbledon-1502,0,0,0,0,0,0,0.5609756097560976,-0.5188515081887495,0.36613679146622047,0
5937,2023-wimbledon-1502,0,0,0,0,0,1,0.5714285714285714,-0.5373810967969062,0.46287790498388975,1
5938,2023-wimbledon-1502,0,0,0,0,1,1,0.5581395348837209,-0.0928192069100112,0.46178920680912716,0
5939,2023-wimbledon-1502,0,0,0,0,0,1,0.5681818181818182,-0.7887164366779432,0.4360404774260509,1
5940,2023-wimbledon-1502,0,0,0,0,0,1,0.5555555555555556,1.234788757687198,0.5258265880093291,0
5941,2023-wimbledon-1502,0,1,0,0,0,1,0.5652173913043478,-0.5427176183160553,0.34104252820748454,1
5942,2023-wimbledon-1502,0,0,0,0,0,1,0.5531914893617021,-0.17738824931763827,0.5422739162929746,0
5943,2023-wimbledon-1502,0,0,0,0,0,1,0.5625,-0.7647020898417722,0.41040204922597173,1
5944,2023-wimbledon-1502,1,1,0,0,0,1,0.5714285714285714,-0.8350404081983349,0.3893553436743987,1
5945,2023-wimbledon-1502,0,0,0,0,0,0,0.58,-0.007360744249192584,0.48044094270509363,1
5946,2023-wimbledon-1502,0,0,0,0,0,0,0.5686274509803921,-0.48156997590913825,0.585367756025271,0
5947,2023-wimbledon-1502,0,0,0,0,0,0,0.5576923076923077,-0.6496704037623355,0.38487543176306316,0
5948,2023-wimbledon-1502,0,0,0,0,0,0,0.5471698113207547,-0.9290224816189057,0.48241866579033843,0
5949,2023-wimbledon-1502,0,0,0,0,0,0,0.5555555555555556,-0.9582992316197931,0.3333333333333333,1
5950,2023-wimbledon-1502,0,1,0,0,0,0,0.5636363636363636,0.6194581791875313,0.5172094744633605,1
5951,2023-wimbledon-1502,0,0,0,0,0,0,0.5535714285714286,-0.6675329271805985,0.4744539411206078,0
5952,2023-wimbledon-1502,0,0,0,0,0,0,0.5614035087719298,-0.41982938666676023,0.481686886192952,1
5953,2023-wimbledon-1502,0,0,0,1,0,0,0.5517241379310345,0.9167468988167969,0.5181655630440335,0
5954,2023-wimbledon-1502,0,0,0,0,0,0,0.5423728813559322,-0.43339304552793095,0.4696228044917937,0
5955,2023-wimbledon-1502,0,1,0,0,0,1,0.55,-0.8964845240229825,0.40896418614625774,1
5956,2023-wimbledon-1502,0,0,0,0,0,1,0.5573770491803278,-0.4010774429953057,0.42236971484759095,1
5957,2023-wimbledon-1502,0,0,0,0,0,1,0.5483870967741935,2.2643668191108155,0.5468974406186705,0
5958,2023-wimbledon-1502,1,1,0,0,0,1,0.5555555555555556,-0.9768288202279498,0.40462143559488695,1
5959,2023-wimbledon-1502,1,1,0,0,0,1,0.5625,-0.6635305360412367,0.4632177582095028,1
5960,2023-wimbledon-1502,0,0,0,0,0,0,0.5538461538461539,-0.4856464854029327,0.48820445609436436,0
5961,2023-wimbledon-1502,0,0,0,0,0,0,0.5454545454545454,0.3337319228497554,0.5332699345840177,0
5962,2023-wimbledon-1502,0,0,0,0,0,0,0.5522388059701493,-0.5320445752777571,0.4563022400534938,1
5963,2023-wimbledon-1502,0,0,0,0,0,0,0.5441176470588235,-0.5378999252779345,0.47546877202876076,0
5964,2023-wimbledon-1502,0,0,0,0,0,0,0.5362318840579711,-0.9975819594690853,0.31978798586572443,0
5965,2023-wimbledon-1502,0,0,0,0,0,1,0.5428571428571428,-0.8992269031369896,0.3368762385155828,1
5966,2023-wimbledon-1502,0,1,0,0,0,1,0.5492957746478874,1.0943344760373706,0.4945927823530423,1
5967,2023-wimbledon-1502,0,0,0,0,0,1,0.5555555555555556,0.40340317601642456,0.5129930088378841,1
5968,2023-wimbledon-1502,0,0,0,0,0,1,0.5616438356164384,-0.8254791404765262,0.36768480492813144,1
5969,2023-wimbledon-1502,0,0,0,0,0,0,0.5540540540540541,-0.20607205248306484,0.5634382688155846,0
5970,2023-wimbledon-1502,0,0,0,1,0,0,0.5466666666666666,-0.11349822779671405,0.5344103531025026,0
5971,2023-wimbledon-1502,0,0,0,0,0,0,0.5394736842105263,-0.6235066246476184,0.34525353591501445,0
5972,2023-wimbledon-1502,0,0,0,0,0,0,0.5324675324675324,-0.5214456505938915,0.42206336705640035,0
5973,2023-wimbledon-1502,0,0,0,1,0,1,0.5256410256410257,-0.09089212969476292,0.3731199439268713,0
5974,2023-wimbledon-1502,0,0,1,1,0,1,0.5189873417721519,-0.9308013221252888,0.46746519909355777,0
5975,2023-wimbledon-1502,0,0,0,0,0,1,0.5125,1.2627313773082987,0.5263613084841188,0
5976,2023-wimbledon-1502,1,1,0,0,0,1,0.5185185185185185,-0.9700840499745809,0.5086254869226489,1
5977,2023-wimbledon-1502,0,1,0,0,0,1,0.524390243902439,-0.6163171442676535,0.3346869114877589,1
5978,2023-wimbledon-1502,0,0,0,0,0,1,0.5180722891566265,4.142081210306981,0.5524140002529404,0
5979,2023-wimbledon-1502,0,0,0,0,0,0,0.5238095238095238,-0.4064139645144548,0.5019739555712687,1
5980,2023-wimbledon-1502,0,0,0,0,0,0,0.5176470588235295,-0.5583565911013395,0.43360815068034053,0
5981,2023-wimbledon-1502,0,1,0,0,0,0,0.5232558139534884,0.3368448937359258,0.5724029380902413,1
5982,2023-wimbledon-1502,0,0,0,0,0,0,0.5172413793103449,1.2259686735097155,0.5369064988485945,0
5983,2023-wimbledon-1502,0,0,0,0,0,0,0.5113636363636364,-0.34912047653803435,0.4931274213235684,0
5984,2023-wimbledon-1502,0,0,0,0,0,0,0.5168539325842697,-0.3163601638788133,0.553539948820017,1
5985,2023-wimbledon-1502,0,0,0,0,0,0,0.5111111111111111,1.0259232348960563,0.5309484764120361,0
5986,2023-wimbledon-1502,0,0,0,0,0,0,0.5054945054945055,0.3441826108247559,0.529610588803363,0
5987,2023-wimbledon-1502,0,1,0,0,0,1,0.5108695652173914,0.061939917145313286,0.387101823589262,1
5988,2023-wimbledon-1502,0,0,0,0,0,1,0.5053763440860215,1.0957427247715907,0.4811137852654098,0
5989,2023-wimbledon-1502,0,0,0,0,0,1,0.5106382978723404,-0.8507534993380518,0.36300877319142816,1
5990,2023-wimbledon-1502,1,1,0,0,0,1,0.5157894736842106,-0.9819429866838011,0.40956002172732214,1
5991,2023-wimbledon-1502,0,0,0,0,0,1,0.5104166666666666,-0.562433100595134,0.4578158458244111,0
5992,2023-wimbledon-1502,0,0,0,0,0,1,0.5051546391752577,-0.7579573195884032,0.38436482084690554,0
5993,2023-wimbledon-1502,0,0,0,0,0,1,0.5,-0.13691962779742414,0.3491712389761857,0
5994,2023-wimbledon-1502,0,0,0,0,0,1,0.494949494949495,0.3256530222165992,0.4851905578267177,0
5995,2023-wimbledon-1502,0,0,0,0,0,0,0.49,0.46936851146146236,0.4863785309383148,0
5996,2023-wimbledon-1502,0,0,0,0,0,0,0.48514851485148514,-0.9185717936439053,0.6506267691063486,0
5997,2023-wimbledon-1502,0,0,0,0,0,0,0.4803921568627451,-0.6846542670545354,0.5584857008907641,0
5998,2023-wimbledon-1502,0,0,0,0,0,0,0.4854368932038835,-0.3232531708410476,0.49888745148771024,1
5999,2023-wimbledon-1502,0,0,0,0,0,0,0.49038461538461536,-0.6364032183188953,0.4918270977115874,1
6000,2023-wimbledon-1502,0,0,0,0,0,0,0.49523809523809526,0.03844439879017074,0.47437195779295027,1
6001,2023-wimbledon-1502,0,0,0,0,0,0,0.49056603773584906,-0.9880206917472765,0.293321693583588,0
6002,2023-wimbledon-1502,0,0,0,0,0,0,0.48598130841121495,-0.9643028183288358,0.535059331175836,0
6003,2023-wimbledon-1502,0,0,0,0,0,1,0.49074074074074076,-0.5605801417343182,0.44483592400690847,1
6004,2023-wimbledon-1502,0,0,0,0,0,1,0.4954128440366973,-0.18843188412809958,0.4409218575660806,1
6005,2023-wimbledon-1502,0,0,0,1,0,1,0.4909090909090909,-0.5573189341392828,0.3942711184090494,0
6006,2023-wimbledon-1502,0,0,0,0,0,1,0.4864864864864865,-0.046643472098484816,0.47968004591269414,0
6007,2023-wimbledon-1502,0,0,1,1,0,1,0.48214285714285715,-0.71808164490365,0.415526873434791,0
6008,2023-wimbledon-1502,0,0,0,0,0,1,0.4778761061946903,-0.2772997910928191,0.48302970390246197,0
6009,2023-wimbledon-1502,0,0,0,0,0,0,0.47368421052631576,-0.43583895122420757,0.48391325071496666,0
6010,2023-wimbledon-1502,0,0,0,0,0,0,0.46956521739130436,-0.37009597084246765,0.5130410022779043,0
6011,2023-wimbledon-1502,0,0,0,0,0,0,0.46551724137931033,-0.9107893664284794,0.18076355199325037,0
6012,2023-wimbledon-1502,0,0,0,0,0,0,0.46153846153846156,-0.522112715783785,0.541562889165629,0
6013,2023-wimbledon-1502,0,0,0,0,0,1,0.4661016949152542,-0.9603745455439067,0.35824477202605415,1
6014,2023-wimbledon-1502,0,1,0,0,0,1,0.47058823529411764,-0.532637522113218,0.42951666771693237,1
6015,2023-wimbledon-1502,0,0,0,0,0,1,0.475,-0.8594994651611018,0.4849828663575892,1
6016,2023-wimbledon-1502,1,1,0,0,0,1,0.4793388429752066,-0.9803865012407159,0.4228041462084015,1
6017,2023-wimbledon-1502,0,0,0,0,0,0,0.47540983606557374,0.2249261785426594,0.5239090992957963,0
6018,2023-wimbledon-1502,0,0,0,0,0,0,0.4796747967479675,-0.8520876297178391,0.28419142662735314,1
6019,2023-wimbledon-1502,0,0,0,0,0,0,0.47580645161290325,-0.9491085556701475,0.4265858873841768,0
6020,2023-wimbledon-1502,0,0,0,0,0,0,0.472,-0.9569651012400059,0.24244444444444443,0
6021,2023-wimbledon-1502,0,0,0,0,0,0,0.46825396825396826,-0.6767977214846769,0.4231604552167493,0
6022,2023-wimbledon-1502,1,1,0,0,0,1,0.47244094488188976,-0.9695652214935525,0.5320623916811091,1
6023,2023-wimbledon-1502,0,0,0,0,0,1,0.4765625,-0.2570654803327119,0.4225092250922509,1
6024,2023-wimbledon-1502,1,1,0,0,0,1,0.4806201550387597,-0.9847594841522409,0.41268011527377524,1
6025,2023-wimbledon-1502,0,0,0,0,1,1,0.4846153846153846,0.7807397184329271,0.6456332394810936,1
6026,2023-wimbledon-1502,0,0,0,0,0,0,0.48091603053435117,-0.1193535777968916,0.5931457017040015,0
6027,2023-wimbledon-1502,0,0,0,0,0,0,0.48484848484848486,0.016505365878113153,0.49924542870178634,1
6028,2023-wimbledon-1502,0,0,0,0,0,0,0.48120300751879697,-0.36876184046268046,0.42229603293413176,0
6029,2023-wimbledon-1502,0,0,0,0,0,0,0.47761194029850745,0.18349401841482124,0.607192866091827,0
6030,2023-wimbledon-1502,0,0,0,0,0,0,0.4740740740740741,0.32276240639372666,0.5600744447156456,0
6031,2023-wimbledon-1502,0,0,0,0,0,1,0.47058823529411764,-0.7197863670556004,0.3724179829890644,0
6032,2023-wimbledon-1502,0,0,0,0,0,1,0.4744525547445255,-0.9167188347830896,0.2962291515591008,1
6033,2023-wimbledon-1502,0,0,0,0,0,1,0.4782608695652174,0.10196382853893177,0.4667779632721202,1
6034,2023-wimbledon-1502,1,1,0,0,0,1,0.48201438848920863,-0.9812759214939074,0.42341842397336293,1
6035,2023-wimbledon-1502,1,1,0,0,0,1,0.4857142857142857,-0.9768288202279498,0.4244455905105724,1
6036,2023-wimbledon-1502,0,0,0,0,0,0,0.48226950354609927,-0.2165968588124978,0.4852200569301511,0
6037,2023-wimbledon-1502,0,0,0,0,0,0,0.4788732394366197,-0.544941168949034,0.518923136948888,0
6038,2023-wimbledon-1502,0,0,0,0,0,0,0.4755244755244755,0.1064109298048894,0.5567858044505356,0
6039,2023-wimbledon-1502,0,1,0,0,0,0,0.4791666666666667,-0.2937540657768622,0.5676883058131645,1
6040,2023-wimbledon-1502,0,0,0,0,0,0,0.47586206896551725,0.026881935498680933,0.512724417318057,0
6041,2023-wimbledon-1502,0,0,0,0,0,1,0.4726027397260274,-1.0378282259260017,,0
6042,2023-wimbledon-1502,0,0,0,0,0,1,0.46938775510204084,-0.34274629805682844,0.3633193863319386,0
6043,2023-wimbledon-1502,1,1,0,0,0,1,0.47297297297297297,-0.9732711392151837,0.45059493016037244,1
6044,2023-wimbledon-1502,0,0,0,0,0,1,0.47651006711409394,-0.9398437613660692,0.41196634465565596,1
6045,2023-wimbledon-1502,0,0,0,0,0,1,0.48,-0.8226626430080862,0.4093344613649182,1
6046,2023-wimbledon-1502,0,0,0,0,0,1,0.48344370860927155,-0.9494050290878779,0.3897419144070565,1
6047,2023-wimbledon-1502,0,0,0,0,0,0,0.48026315789473684,-0.3699477341336025,0.6103359523164453,0
6048,2023-wimbledon-1502,0,0,0,0,0,0,0.48366013071895425,-0.2748538853965423,0.5584549449357131,1
6049,2023-wimbledon-1502,0,0,0,0,0,0,0.487012987012987,0.03355258739761732,0.5168406750572082,1
6050,2023-wimbledon-1502,0,0,0,0,0,0,0.4838709677419355,-0.3186578328662248,0.5577719015865715,0
6051,2023-wimbledon-1502,0,0,0,0,0,0,0.4807692307692308,0.1984659260102117,0.5097643715045383,0
6052,2023-wimbledon-1502,0,0,0,0,0,0,0.47770700636942676,-0.979793554405255,0.38232421875,0
6053,2023-wimbledon-1502,1,1,0,0,0,1,0.4810126582278481,-0.9765323468102193,0.3899104196133899,1
6054,2023-wimbledon-1502,1,1,0,0,0,1,0.48427672955974843,-0.9681569727593325,0.48805815160955346,1
6055,2023-wimbledon-1502,0,0,0,0,0,1,0.4875,-0.4589638778071871,0.36030632958110353,1
6056,2023-wimbledon-1502,1,1,0,0,0,1,0.4906832298136646,-0.9816465132660707,0.4115092290988056,1
6057,2023-wimbledon-1502,0,0,0,0,0,0,0.49382716049382713,0.18845994816180725,0.4024861945654025,1
6058,2023-wimbledon-1502,0,0,0,0,0,0,0.49079754601226994,0.698171871594981,0.49110962006206493,0
6059,2023-wimbledon-1502,0,0,0,0,0,0,0.49390243902439024,-0.8712101651614567,0.4418238993710692,1
6060,2023-wimbledon-1502,0,0,0,0,0,0,0.4909090909090909,-0.9885395202283049,0.43692509855453354,0
6061,2023-wimbledon-1502,0,0,0,0,0,0,0.4939759036144578,-0.5219644790749198,0.5978867794862984,1
6062,2023-wimbledon-1502,0,0,0,0,0,0,0.49101796407185627,-0.9856489044054324,0.4213046080191502,0
6063,2023-wimbledon-1502,0,0,0,0,0,0,0.49404761904761907,0.9209716450194568,0.4909986065954482,1
6064,2023-wimbledon-1502,0,0,0,0,0,0,0.4911242603550296,-0.9983231430134116,0.43652743652743653,0
6065,2023-wimbledon-1502,0,0,0,0,0,0,0.48823529411764705,0.06660937347456881,0.5331496654620917,0
6066,2023-wimbledon-1502,0,0,0,0,0,0,0.49122807017543857,-0.3051682923594867,0.4110358019044451,1
6067,2023-wimbledon-1502,0,0,0,0,0,0,0.4883720930232558,-0.5148491170493876,0.5448648648648649,0
6068,2023-wimbledon-1502,0,0,0,0,0,0,0.48554913294797686,-0.6101653208497456,0.5230239303843365,0
6069,2023-wimbledon-1502,1,1,0,0,0,1,0.4885057471264368,-0.9733452575696164,0.516320474777448,1
6070,2023-wimbledon-1502,0,0,0,0,0,1,0.49142857142857144,-0.9141246923779476,0.3276403612092659,1
6071,2023-wimbledon-1502,0,0,0,0,0,1,0.4943181818181818,-0.49194654552970596,0.41523369228167106,1
6072,2023-wimbledon-1502,0,0,0,0,0,1,0.4971751412429379,-0.5267080537586079,0.4191332887619279,1
6073,2023-wimbledon-1502,0,0,0,0,0,0,0.5,-0.3280708638791683,0.4723057953144267,1
6074,2023-wimbledon-1502,0,1,0,0,0,0,0.5027932960893855,1.1328760203423365,0.5849211104453764,1
6075,2023-wimbledon-1502,0,0,0,0,0,0,0.5,-0.3042788721062952,0.47945935471369056,0
6076,2023-wimbledon-1502,0,0,0,0,0,0,0.4972375690607735,0.1097462557543576,0.5256849896445184,0
6077,2023-wimbledon-1502,0,0,0,0,0,0,0.4945054945054945,0.15429138676836618,0.4827420613482202,0
6078,2023-wimbledon-1502,0,0,0,0,0,0,0.4918032786885246,0.40058667854798474,0.5690201137629742,0
6079,2023-wimbledon-1502,1,1,0,0,0,1,0.4945652173913043,-0.963116924657914,0.4228187919463087,1
6080,2023-wimbledon-1502,0,0,0,0,0,1,0.4918918918918919,0.5041300196903641,0.4137217858208213,0
6081,2023-wimbledon-1502,0,0,0,0,0,1,0.4946236559139785,-0.4250917898314767,0.4352427082236496,1
6082,2023-wimbledon-1502,1,1,0,0,0,1,0.49732620320855614,-0.9949878170639435,0.338605741066198,1
6083,2023-wimbledon-1502,1,1,0,0,0,1,0.5,-0.9868347980763544,0.37595628415300547,1
6084,2023-wimbledon-1502,0,0,0,0,0,0,0.4973544973544973,1.3961444152870264,0.5171333186356335,0
6085,2023-wimbledon-1502,0,0,0,0,0,0,0.49473684210526314,-0.7791551689561345,0.3778692074491122,0
6086,2023-wimbledon-1502,0,0,0,0,0,0,0.49214659685863876,-0.5212232955305935,0.543046357615894,0
6087,2023-wimbledon-1502,0,0,0,0,0,0,0.4895833333333333,-0.4694145657821875,0.4951895137857558,0
6088,2023-wimbledon-1502,0,0,0,0,0,1,0.49222797927461137,0.13998654436286925,0.42077530053487266,1
6089,2023-wimbledon-1502,0,1,0,0,0,1,0.4948453608247423,0.3152023342415987,0.4200607483087119,1
6090,2023-wimbledon-1502,1,1,0,0,0,1,0.49743589743589745,-0.9729005474430207,0.5165094339622641,1
6091,2023-wimbledon-1502,0,0,0,0,0,1,0.5,-0.946217939847275,0.35263908701854496,1
6092,2023-wimbledon-1502,0,0,0,0,0,0,0.49746192893401014,-0.987501863266248,0.354384133611691,0
6093,2023-wimbledon-1502,0,0,0,0,0,0,0.5,-0.7876046613614539,0.5288220551378445,1
6094,2023-wimbledon-1502,0,0,0,0,0,0,0.49748743718592964,-0.5458305892022256,0.5477801617428618,0
6095,2023-wimbledon-1502,0,0,0,0,0,0,0.495,-0.47660404616215224,0.4165245613070026,0
6096,2023-wimbledon-1502,0,0,0,0,0,0,0.4975124378109453,-0.7008861866752807,0.48177193726155154,1
6097,2023-wimbledon-1502,0,0,0,1,0,0,0.49504950495049505,1.1274653804687547,0.6321597818795578,0
6098,2023-wimbledon-1502,0,0,0,0,0,1,0.4975369458128079,-0.5695484626206662,0.4508670520231214,1
6099,2023-wimbledon-1502,0,1,0,0,0,1,0.5,-0.5122549746442456,0.4136864827022927,1
6100,2023-wimbledon-1502,1,1,0,0,0,1,0.5024390243902439,-0.9963960657981633,0.3083287369001655,1
6101,2023-wimbledon-1502,0,0,0,0,0,1,0.5048543689320388,0.37457113614213283,0.4910454299482052,1
6102,2023-wimbledon-1502,0,0,0,0,0,0,0.5072463768115942,-0.47875347844069843,0.514108505997819,1
6103,2023-wimbledon-1502,0,0,0,0,0,0,0.5048076923076923,-0.5545024366708429,0.3837688323917137,0
6104,2023-wimbledon-1502,0,0,0,0,0,0,0.5023923444976076,-0.43435658413555506,0.48559670781893005,0
6105,2023-wimbledon-1502,0,0,0,0,0,0,0.5,-0.37357953350080114,0.4286192548663255,0
6106,2023-wimbledon-1502,0,0,0,0,0,0,0.4976303317535545,-0.6491515752813072,0.43754693366708386,0
6107,2023-wimbledon-1502,0,1,0,0,0,1,0.5,-0.5657684265446021,0.4395748498861205,1
6108,2023-wimbledon-1502,0,0,0,0,0,1,0.5023474178403756,-0.7669997588291837,0.3528048662740176,1
6109,2023-wimbledon-1502,0,0,0,0,0,1,0.5046728971962616,1.376947761488976,0.5248236090080222,1
6110,2023-wimbledon-1502,1,1,0,0,0,1,0.5069767441860465,-0.6854695689532944,0.4915219189412737,1
6111,2023-wimbledon-1502,0,0,0,0,0,0,0.5046296296296297,-0.4236094227428241,0.5622116689280868,0
6112,2023-wimbledon-1502,0,0,0,0,0,0,0.5069124423963134,-0.24135238919299506,0.5560672703751617,1
6113,2023-wimbledon-1502,0,0,0,0,0,0,0.5045871559633027,-0.9752723347848647,0.43685300207039335,0
6114,2023-wimbledon-1502,0,0,0,0,0,0,0.502283105022831,-0.9765323468102193,0.4501905280348394,0
6115,2023-wimbledon-1502,0,0,0,0,0,0,0.5,0.6080439526049068,0.5455349465667608,0
6116,2023-wimbledon-1502,0,0,0,0,0,1,0.502262443438914,-0.7574384911073748,0.39976751558702317,1
6117,2023-wimbledon-1502,0,0,0,0,0,0,0.5,-0.7094097974350326,0.5865766481334392,0
6118,2023-wimbledon-1502,0,0,0,0,0,0,0.5022421524663677,-0.35008401514565846,0.5399162108693122,1
6119,2023-wimbledon-1502,0,0,0,0,0,1,0.5044642857142857,-0.581481517684319,0.4628975265017668,1
6120,2023-wimbledon-1502,0,0,0,0,0,1,0.5022222222222222,1.0622412285680431,0.4806527676466098,0
6121,2023-wimbledon-1502,0,0,0,0,0,0,0.5,1.8384827545409428,0.5604384495407545,0
6122,2023-wimbledon-1502,0,1,0,0,0,0,0.5022026431718062,-0.25817725564920135,0.41400346347607053,1
6123,2023-wimbledon-1502,0,0,0,0,0,1,0.5043859649122807,1.3308461450318823,0.42535803652238724,1
6124,2023-wimbledon-1502,0,0,0,0,0,1,0.5065502183406113,-0.8458616879454984,0.3894736842105263,1
6125,2023-wimbledon-1502,0,0,0,0,0,0,0.5043478260869565,-0.7556596506009917,0.540306556911723,0
6126,2023-wimbledon-1502,0,0,0,0,0,0,0.5064935064935064,-0.31739782084087004,0.4452792157222044,1
6127,2023-wimbledon-1502,0,0,0,0,0,0,0.5086206896551724,0.0994438044882224,0.5239184621162973,1
6128,2023-wimbledon-1502,0,0,0,0,0,0,0.5107296137339056,-0.33392621387934585,0.493863754550182,1
6129,2023-wimbledon-1502,0,0,0,0,0,0,0.5128205128205128,9.39892549844103,0.4730505126516791,1
6130,2023-wimbledon-1502,0,0,0,0,0,0,0.5148936170212766,-1.0378282259260017,,1
6131,2023-wimbledon-1502,0,0,0,0,0,1,0.5169491525423728,-1.0378282259260017,,1
6132,2023-wimbledon-1502,0,0,1,1,0,1,0.5147679324894515,-1.0378282259260017,,0
6133,2023-wimbledon-1502,0,0,0,0,0,1,0.5168067226890757,1.6906166374478522,0.49584461416198594,1
6134,2023-wimbledon-1502,0,0,0,0,0,1,0.5146443514644351,-0.06687778285859189,0.47887117999707557,0
6135,2023-wimbledon-1502,0,0,0,0,0,1,0.5166666666666667,-0.8259238506031219,0.3580015026296018,1
6136,2023-wimbledon-1502,1,1,0,0,0,1,0.5186721991701245,-0.6785024436366275,0.49611133851821526,1
6137,2023-wimbledon-1502,0,0,0,0,0,0,0.5165289256198347,0.17815749689567192,0.5265083440308087,0
6138,2023-wimbledon-1502,0,0,0,0,0,0,0.51440329218107,-0.321177856916934,0.5528934126258006,0
6139,2023-wimbledon-1502,0,0,0,0,0,0,0.5163934426229508,0.3013422019626977,0.5146258794041414,1
6140,2023-wimbledon-1502,0,0,0,0,0,0,0.5183673469387755,-0.2294193341293422,0.6047014470255586,1
6141,2023-wimbledon-1502,0,0,0,0,0,0,0.5203252032520326,-0.43443070248998766,0.5941034809895643,1
6142,2023-wimbledon-1502,0,0,0,0,0,0,0.5222672064777328,0.5672788576669621,0.5069288389513108,1
6143,2023-wimbledon-1502,0,0,1,1,0,1,0.5201612903225806,-0.8225144062992211,0.38982823403113254,0
6144,2023-wimbledon-1502,0,0,0,0,0,1,0.5180722891566265,0.09040136524744197,0.5000821314760668,0
6145,2023-wimbledon-1502,0,0,0,0,0,1,0.52,-0.5003219195805928,0.409024252679075,1
6146,2023-wimbledon-1502,0,0,0,0,0,1,0.5219123505976095,-0.6531539664206689,0.4730653541153952,1
6147,2023-wimbledon-1502,0,0,0,0,0,1,0.5238095238095238,-0.6857660423710248,0.4450899550224887,1
6148,2023-wimbledon-1502,0,0,0,1,0,1,0.5217391304347826,-0.5166279575557706,0.40600461893764433,0
6149,2023-wimbledon-1502,0,0,1,1,0,1,0.5196850393700787,-0.7412065714866296,0.3994410619822337,0
6150,2023-wimbledon-1502,0,0,0,0,0,1,0.5215686274509804,-0.7209722607265224,0.4026561175473298,1
6151,2023-wimbledon-1502,0,0,0,0,0,1,0.5234375,-0.8814384980731593,0.3709563994374121,1
6152,2023-wimbledon-1502,0,0,0,1,0,1,0.5214007782101168,-0.5278198290750973,0.4456029011786038,0
6153,2023-wimbledon-1502,0,0,0,0,0,1,0.5193798449612403,0.011094726004531373,0.43524527141319386,0
6154,2023-wimbledon-1502,0,0,0,0,0,1,0.5212355212355212,-0.6355879164201366,0.4516102188566198,1
6155,2023-wimbledon-1502,0,0,0,0,0,1,0.5230769230769231,-0.7233440480683665,0.4564819795589027,1
6156,2023-wimbledon-1502,1,1,0,0,0,1,0.524904214559387,-0.9803123828862833,0.39211723092470946,1
6157,2023-wimbledon-1502,0,1,0,0,0,0,0.5267175572519084,-0.7145239638908839,0.47907742998352554,1
6158,2023-wimbledon-1502,0,0,0,0,0,0,0.5247148288973384,-0.14114437400008376,0.49075125750446214,0
6159,2023-wimbledon-1502,0,1,0,0,0,0,0.5265151515151515,0.566537674122636,0.4828893945478071,1
6160,2023-wimbledon-1502,0,0,0,0,0,0,0.5245283018867924,-0.5139596967961961,0.5551366635249765,0
6161,2023-wimbledon-1502,0,0,0,0,0,0,0.5225563909774437,-0.5660648999623327,0.515718684167882,0
6162,2023-wimbledon-1502,0,1,0,0,0,0,0.5243445692883895,-0.7275687942710263,0.5376316465450809,1
6163,2023-wimbledon-1502,0,0,0,0,0,0,0.5223880597014925,-0.6562669373068394,0.4407156921496447,0
6164,2023-wimbledon-1502,0,0,0,0,0,0,0.5204460966542751,0.2904468038611014,0.49283612463218107,0
6165,2023-wimbledon-1502,1,1,0,0,0,1,0.5222222222222223,-0.9754946898481626,0.41551383399209485,1
6166,2023-wimbledon-1502,0,0,0,0,0,1,0.5239852398523985,0.27984787917723575,0.4987795640097634,1
6167,2023-wimbledon-1502,1,1,0,0,0,1,0.5257352941176471,-0.9778664771900066,0.4668205424120023,1
6168,2023-wimbledon-1502,0,0,0,0,0,1,0.5274725274725275,1.0127301678070486,0.4567306104929508,1
6169,2023-wimbledon-1502,0,0,0,0,0,0,0.5255474452554745,-0.9906148341524184,0.43870523415977963,0
6170,2023-wimbledon-1502,0,0,0,0,0,0,0.5236363636363637,-0.7077050752830822,0.4823478449209443,0
