,match_id,p1_ace,p1_winner,p1_double_fault,p1_unf_err,p1_net_pt,p1_server,p1_serve_no,p1_net_pt_won,p1_break_pt,p1_break_pt_won,p1_break_pt_missed,p1_distance_run,serve_depth,return_depth,speed_mph,p1_victor
8141,2023-wimbledon-1304,0,0,0,0,1,1,1,1,0,0,0,14.971,0.0,0.0,113.0,1
8142,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,4.31,1.0,,110.0,0
8143,2023-wimbledon-1304,0,1,0,0,0,0,1,0,0,0,0,3.838,0.0,0.0,95.0,1
8144,2023-wimbledon-1304,0,0,0,0,0,0,1,0,0,0,0,1.397,1.0,,99.0,0
8145,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,9.75,1.0,0.0,112.0,0
8146,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,5.502,1.0,0.0,109.0,1
8147,2023-wimbledon-1304,0,0,0,0,0,0,1,0,0,0,0,4.857,0.0,0.0,89.0,0
8148,2023-wimbledon-1304,0,0,0,1,0,1,0,0,0,0,0,17.028,1.0,0.0,106.0,0
8149,2023-wimbledon-1304,0,0,0,0,1,1,0,1,0,0,0,16.204,0.0,,117.0,1
8150,2023-wimbledon-1304,0,0,1,1,0,1,1,0,0,0,0,3.589,1.0,1.0,,0
8151,2023-wimbledon-1304,0,0,0,1,0,1,0,0,0,0,0,8.906,0.0,0.0,123.0,0
8152,2023-wimbledon-1304,0,0,0,0,1,1,0,1,0,0,0,30.645,1.0,1.0,130.0,1
8153,2023-wimbledon-1304,1,1,0,0,0,1,0,0,0,0,0,0.705,1.0,,124.0,1
8154,2023-wimbledon-1304,0,0,0,1,0,1,0,0,0,0,0,19.48,0.0,1.0,130.0,0
8155,2023-wimbledon-1304,0,0,0,0,1,1,0,1,0,0,0,15.816,1.0,1.0,119.0,1
8156,2023-wimbledon-1304,0,1,0,0,0,1,0,0,0,0,0,26.017,1.0,1.0,105.0,1
8157,2023-wimbledon-1304,0,0,0,0,0,1,1,0,0,0,0,6.802,0.0,0.0,112.0,1
8158,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,25.883,0.0,1.0,105.0,0
8159,2023-wimbledon-1304,0,0,0,1,0,0,0,0,0,0,0,18.976,0.0,0.0,116.0,0
8160,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,8.524,0.0,0.0,108.0,1
8161,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,17.126,1.0,0.0,115.0,0
8162,2023-wimbledon-1304,0,0,0,0,0,0,1,0,0,0,0,24.269,0.0,0.0,91.0,0
8163,2023-wimbledon-1304,0,0,0,1,0,1,1,0,0,0,0,10.763,0.0,0.0,107.0,0
8164,2023-wimbledon-1304,0,1,0,0,1,1,0,1,0,0,0,13.431,0.0,,114.0,1
8165,2023-wimbledon-1304,0,0,0,0,0,1,0,0,0,0,0,5.488,1.0,1.0,123.0,1
8166,2023-wimbledon-1304,0,0,0,0,1,1,0,0,0,0,0,16.663,0.0,0.0,123.0,0
8167,2023-wimbledon-1304,0,0,0,0,1,1,1,1,0,0,0,38.973,1.0,1.0,113.0,1
8168,2023-wimbledon-1304,0,0,0,0,1,1,0,0,0,0,0,18.311,0.0,0.0,119.0,0
8169,2023-wimbledon-1304,0,0,0,0,0,1,0,0,0,0,0,3.363,0.0,1.0,118.0,1
8170,2023-wimbledon-1304,0,0,0,0,1,1,0,0,0,0,0,12.348,1.0,0.0,121.0,0
8171,2023-wimbledon-1304,0,0,0,1,0,1,1,0,0,0,0,21.89,0.0,0.0,107.0,0
8172,2023-wimbledon-1304,0,0,0,0,0,1,1,0,0,0,0,1.092,0.0,,109.0,1
8173,2023-wimbledon-1304,0,0,0,0,0,1,1,0,0,0,0,33.85,1.0,1.0,106.0,1
8174,2023-wimbledon-1304,0,1,0,0,1,1,0,1,0,0,0,18.702,1.0,,120.0,1
8175,2023-wimbledon-1304,0,0,0,0,0,0,1,0,0,0,0,8.454,0.0,1.0,94.0,1
8176,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,0.991,1.0,,120.0,0
8177,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,5.88,1.0,0.0,102.0,0
8178,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,5.916,1.0,0.0,113.0,0
8179,2023-wimbledon-1304,0,0,0,1,0,0,1,0,0,0,0,4.9,0.0,0.0,105.0,0
8180,2023-wimbledon-1304,0,0,0,0,0,1,0,0,0,0,0,3.801,0.0,1.0,98.0,1
8181,2023-wimbledon-1304,0,0,0,1,0,1,1,0,0,0,0,7.601,0.0,0.0,101.0,0
8182,2023-wimbledon-1304,1,1,0,0,0,1,1,0,0,0,0,1.176,0.0,,119.0,1
8183,2023-wimbledon-1304,0,0,0,1,0,1,1,0,0,0,0,20.925,0.0,1.0,109.0,0
8184,2023-wimbledon-1304,0,0,0,0,0,1,0,0,0,0,0,19.659,1.0,1.0,118.0,0
8185,2023-wimbledon-1304,1,1,0,0,0,1,0,0,0,0,0,1.022,1.0,,124.0,1
8186,2023-wimbledon-1304,0,0,0,0,0,1,0,0,0,0,0,9.475,0.0,0.0,133.0,1
8187,2023-wimbledon-1304,0,1,0,0,1,1,0,1,0,0,0,19.487,0.0,1.0,121.0,1
8188,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,34.128,0.0,1.0,110.0,1
8189,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,12.968,0.0,0.0,109.0,1
8190,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,23.246,1.0,1.0,126.0,0
8191,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,3.705,0.0,,111.0,0
8192,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,14.461,0.0,1.0,99.0,0
8193,2023-wimbledon-1304,0,0,0,0,0,0,1,0,0,0,0,18.061,0.0,0.0,88.0,1
8194,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,16.533,0.0,0.0,112.0,0
8195,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,36.589,0.0,0.0,110.0,0
8196,2023-wimbledon-1304,0,0,0,0,0,1,0,0,0,0,0,2.645,0.0,0.0,127.0,1
8197,2023-wimbledon-1304,0,0,0,1,0,1,1,0,0,0,0,9.955,0.0,0.0,98.0,0
8198,2023-wimbledon-1304,1,1,0,0,0,1,0,0,0,0,0,0.623,0.0,,129.0,1
8199,2023-wimbledon-1304,0,0,0,0,1,1,0,1,0,0,0,14.078,0.0,0.0,118.0,1
8200,2023-wimbledon-1304,0,0,0,0,0,1,1,0,0,0,0,4.517,0.0,1.0,109.0,1
8201,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,1.92,1.0,,103.0,0
8202,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,33.944,0.0,0.0,108.0,0
8203,2023-wimbledon-1304,0,0,0,1,0,0,1,0,0,0,0,3.487,0.0,1.0,95.0,0
8204,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,9.479,0.0,0.0,113.0,0
8205,2023-wimbledon-1304,0,0,0,0,0,1,0,0,0,0,0,4.753,0.0,1.0,117.0,1
8206,2023-wimbledon-1304,0,1,0,0,0,1,0,0,0,0,0,7.5,1.0,1.0,118.0,1
8207,2023-wimbledon-1304,1,1,0,0,0,1,0,0,0,0,0,0.723,1.0,,113.0,1
8208,2023-wimbledon-1304,0,1,0,0,0,1,1,0,0,0,0,40.936,0.0,0.0,96.0,1
8209,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,25.613,0.0,0.0,124.0,0
8210,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,21.835,0.0,0.0,109.0,1
8211,2023-wimbledon-1304,0,1,0,0,1,0,0,1,0,0,0,26.337,0.0,0.0,105.0,1
8212,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,1.136,0.0,,122.0,0
8213,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,7.534,1.0,,111.0,0
8214,2023-wimbledon-1304,0,0,0,1,0,0,0,0,0,0,0,11.461,0.0,0.0,111.0,0
8215,2023-wimbledon-1304,0,0,0,1,0,1,0,0,0,0,0,5.569,0.0,0.0,118.0,0
8216,2023-wimbledon-1304,0,0,0,0,0,1,0,0,0,0,0,14.729,0.0,,121.0,0
8217,2023-wimbledon-1304,1,1,0,0,0,1,0,0,0,0,0,0.753,1.0,,120.0,1
8218,2023-wimbledon-1304,0,0,1,1,0,1,1,0,0,0,0,2.728,1.0,,,0
8219,2023-wimbledon-1304,0,1,0,0,1,1,0,1,0,0,0,16.922,0.0,0.0,122.0,1
8220,2023-wimbledon-1304,1,1,0,0,0,1,0,0,0,0,0,0.891,1.0,,113.0,1
8221,2023-wimbledon-1304,0,0,0,0,0,1,0,0,0,0,0,24.583,1.0,0.0,136.0,1
8222,2023-wimbledon-1304,1,1,0,0,0,1,0,0,0,0,0,1.043,1.0,,121.0,1
8223,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,9.665,1.0,0.0,98.0,1
8224,2023-wimbledon-1304,0,0,0,0,1,0,1,0,0,0,0,22.722,0.0,0.0,84.0,0
8225,2023-wimbledon-1304,0,0,0,0,1,0,0,0,0,0,0,28.663,1.0,1.0,104.0,0
8226,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,16.727,1.0,1.0,112.0,1
8227,2023-wimbledon-1304,0,0,0,0,0,0,1,0,0,0,0,17.565,0.0,0.0,92.0,1
8228,2023-wimbledon-1304,0,0,0,0,0,0,0,0,1,0,1,19.163,0.0,1.0,112.0,0
8229,2023-wimbledon-1304,0,0,0,0,0,0,1,0,0,0,0,4.17,1.0,1.0,95.0,0
8230,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,8.279,0.0,1.0,107.0,1
8231,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,32.311,1.0,0.0,118.0,0
8232,2023-wimbledon-1304,0,0,0,1,0,0,0,0,0,0,0,11.318,0.0,0.0,110.0,0
8233,2023-wimbledon-1304,0,0,0,0,0,1,0,0,0,0,0,13.107,0.0,0.0,129.0,1
8234,2023-wimbledon-1304,1,1,0,0,0,1,0,0,0,0,0,1.273,1.0,,123.0,1
8235,2023-wimbledon-1304,0,0,0,0,0,1,1,0,0,0,0,9.023,0.0,0.0,102.0,1
8236,2023-wimbledon-1304,0,0,0,0,0,1,1,0,0,0,0,11.782,1.0,1.0,128.0,0
8237,2023-wimbledon-1304,1,1,0,0,0,1,0,0,0,0,0,0.821,1.0,,112.0,1
8238,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,9.043,0.0,0.0,104.0,0
8239,2023-wimbledon-1304,0,0,0,0,0,1,0,0,0,0,0,8.658,1.0,0.0,122.0,1
8240,2023-wimbledon-1304,0,0,0,0,0,1,0,0,0,0,0,25.969,1.0,0.0,113.0,0
8241,2023-wimbledon-1304,0,0,0,1,0,0,1,0,0,0,0,27.471,0.0,1.0,86.0,0
8242,2023-wimbledon-1304,0,0,0,1,0,0,1,0,0,0,0,10.828,0.0,1.0,91.0,0
8243,2023-wimbledon-1304,0,0,0,0,0,1,1,0,0,0,0,3.115,0.0,0.0,100.0,1
8244,2023-wimbledon-1304,0,0,0,0,0,1,1,0,0,0,0,7.364,0.0,1.0,98.0,0
8245,2023-wimbledon-1304,0,0,0,1,0,0,0,0,0,0,0,15.837,0.0,0.0,117.0,0
8246,2023-wimbledon-1304,0,1,0,0,0,0,0,0,0,0,0,4.719,1.0,1.0,108.0,1
8247,2023-wimbledon-1304,0,0,0,0,1,1,0,1,0,0,0,13.661,0.0,0.0,120.0,1
8248,2023-wimbledon-1304,0,0,0,0,0,1,1,0,0,0,0,9.775,0.0,0.0,110.0,1
8249,2023-wimbledon-1304,0,0,0,0,0,0,0,0,0,0,0,44.742,0.0,1.0,122.0,0
8250,2023-wimbledon-1304,0,0,0,0,1,0,0,0,0,0,0,48.393,1.0,0.0,127.0,0
8251,2023-wimbledon-1304,0,0,0,0,0,1,1,0,0,0,0,21.663,0.0,0.0,97.0,1
8252,2023-wimbledon-1304,0,1,0,0,1,1,0,1,0,0,0,17.565,0.0,0.0,129.0,1
8253,2023-wimbledon-1304,0,0,0,0,0,0,1,0,0,0,0,18.14,0.0,0.0,87.0,1
8254,2023-wimbledon-1304,0,1,0,0,0,0,0,0,0,0,0,0.0,,,,1
8255,2023-wimbledon-1304,0,0,0,0,0,1,1,0,0,0,0,19.918,1.0,0.0,97.0,1
8256,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,15.414,0.0,0.0,123.0,0
8257,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,8.545,0.0,0.0,,0
8258,2023-wimbledon-1305,0,0,0,0,0,0,1,0,0,0,0,10.337,0.0,1.0,88.0,1
8259,2023-wimbledon-1305,0,0,0,0,0,0,1,0,0,0,0,6.812,0.0,1.0,90.0,0
8260,2023-wimbledon-1305,0,0,0,0,0,0,1,0,0,0,0,9.738,0.0,0.0,101.0,1
8261,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,6.557,1.0,,121.0,0
8262,2023-wimbledon-1305,0,0,0,1,0,1,1,0,0,0,0,20.562,0.0,0.0,93.0,0
8263,2023-wimbledon-1305,0,0,0,0,0,1,0,0,0,0,0,5.752,0.0,1.0,111.0,1
8264,2023-wimbledon-1305,0,0,0,0,0,1,0,0,0,0,0,39.343,0.0,0.0,118.0,0
8265,2023-wimbledon-1305,0,0,0,1,0,1,1,0,0,0,0,17.717,0.0,0.0,86.0,0
8266,2023-wimbledon-1305,0,0,0,0,0,1,0,0,0,0,0,6.381,1.0,1.0,105.0,1
8267,2023-wimbledon-1305,0,1,0,0,1,1,1,1,0,0,0,11.126,1.0,,88.0,1
8268,2023-wimbledon-1305,0,0,0,0,0,1,1,0,0,0,0,66.178,0.0,1.0,97.0,1
8269,2023-wimbledon-1305,0,0,0,0,0,1,0,0,0,0,0,13.273,0.0,0.0,118.0,1
8270,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,8.612,1.0,0.0,123.0,0
8271,2023-wimbledon-1305,0,0,0,0,0,0,1,0,0,0,0,9.81,0.0,1.0,89.0,1
8272,2023-wimbledon-1305,0,0,0,0,0,0,1,0,0,0,0,9.22,0.0,1.0,104.0,1
8273,2023-wimbledon-1305,0,0,0,0,0,0,1,0,0,0,0,13.2,0.0,0.0,89.0,1
8274,2023-wimbledon-1305,0,0,0,1,1,0,1,0,1,0,1,38.099,0.0,0.0,95.0,0
8275,2023-wimbledon-1305,0,1,0,0,0,0,1,0,1,1,0,28.898,1.0,0.0,121.0,1
8276,2023-wimbledon-1305,0,0,0,1,0,1,0,0,0,0,0,5.755,1.0,1.0,119.0,0
8277,2023-wimbledon-1305,0,0,0,0,0,1,0,0,0,0,0,5.037,0.0,1.0,121.0,1
8278,2023-wimbledon-1305,0,0,0,0,1,1,0,1,0,0,0,9.059,0.0,0.0,110.0,1
8279,2023-wimbledon-1305,0,0,0,0,0,1,1,0,0,0,0,9.907,1.0,1.0,84.0,1
8280,2023-wimbledon-1305,0,0,0,0,0,1,0,0,0,0,0,20.108,0.0,1.0,123.0,1
8281,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,25.903,1.0,0.0,108.0,0
8282,2023-wimbledon-1305,0,0,0,0,0,0,1,0,0,0,0,5.886,0.0,1.0,102.0,0
8283,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,11.934,1.0,0.0,107.0,1
8284,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,80.367,0.0,0.0,125.0,0
8285,2023-wimbledon-1305,0,1,0,0,0,0,1,0,0,0,0,23.309,0.0,0.0,94.0,1
8286,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,9.444,0.0,1.0,116.0,1
8287,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,7.556,1.0,1.0,122.0,0
8288,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,8.407,0.0,0.0,117.0,1
8289,2023-wimbledon-1305,0,0,0,1,0,0,0,0,0,0,0,39.731,0.0,1.0,113.0,0
8290,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,13.075,1.0,0.0,122.0,0
8291,2023-wimbledon-1305,0,1,0,0,1,1,0,1,0,0,0,14.012,1.0,,110.0,1
8292,2023-wimbledon-1305,0,0,0,1,0,1,0,0,0,0,0,18.589,0.0,1.0,123.0,0
8293,2023-wimbledon-1305,0,1,0,0,1,1,0,1,0,0,0,18.812,1.0,0.0,117.0,1
8294,2023-wimbledon-1305,0,0,0,1,0,1,1,0,0,0,0,23.317,0.0,0.0,88.0,0
8295,2023-wimbledon-1305,0,1,0,0,1,1,0,1,0,0,0,10.629,1.0,,116.0,1
8296,2023-wimbledon-1305,0,1,0,0,1,1,0,1,0,0,0,21.002,1.0,0.0,119.0,1
8297,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,35.198,1.0,1.0,112.0,0
8298,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,14.963,0.0,1.0,122.0,1
8299,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,30.927,0.0,1.0,122.0,1
8300,2023-wimbledon-1305,0,0,0,1,0,0,0,0,0,0,0,25.54,0.0,0.0,112.0,0
8301,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,30.431,0.0,1.0,108.0,0
8302,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,6.151,1.0,0.0,127.0,0
8303,2023-wimbledon-1305,0,0,0,1,0,1,0,0,0,0,0,8.558,0.0,1.0,115.0,0
8304,2023-wimbledon-1305,0,1,0,0,0,1,0,0,0,0,0,24.934,1.0,0.0,121.0,1
8305,2023-wimbledon-1305,0,1,0,0,1,1,0,1,0,0,0,14.112,1.0,0.0,122.0,1
8306,2023-wimbledon-1305,0,1,0,0,0,1,1,0,0,0,0,16.072,0.0,,91.0,1
8307,2023-wimbledon-1305,0,0,0,0,0,1,0,0,0,0,0,6.051,0.0,0.0,126.0,1
8308,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,24.562,0.0,1.0,121.0,1
8309,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,8.806,0.0,1.0,116.0,0
8310,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,4.249,0.0,1.0,108.0,0
8311,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,7.499,0.0,,116.0,0
8312,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,39.986,1.0,1.0,114.0,0
8313,2023-wimbledon-1305,0,0,0,0,1,1,0,1,0,0,0,0.758,0.0,,117.0,1
8314,2023-wimbledon-1305,0,0,0,0,0,1,1,0,0,0,0,14.891,1.0,1.0,86.0,1
8315,2023-wimbledon-1305,0,1,0,0,1,1,0,1,0,0,0,9.787,0.0,,119.0,1
8316,2023-wimbledon-1305,0,0,0,0,0,1,1,0,0,0,0,5.936,0.0,1.0,91.0,1
8317,2023-wimbledon-1305,0,0,0,0,0,0,1,0,0,0,0,7.382,0.0,0.0,91.0,1
8318,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,24.327,0.0,0.0,119.0,0
8319,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,20.9,0.0,1.0,107.0,0
8320,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,13.474,0.0,0.0,121.0,0
8321,2023-wimbledon-1305,0,1,0,0,1,0,1,1,0,0,0,33.28,0.0,1.0,103.0,1
8322,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,30.675,0.0,0.0,118.0,1
8323,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,13.883,0.0,,117.0,0
8324,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,8.964,0.0,0.0,122.0,0
8325,2023-wimbledon-1305,0,0,0,1,0,1,0,0,0,0,0,7.612,0.0,0.0,117.0,0
8326,2023-wimbledon-1305,0,0,0,0,0,1,1,0,0,0,0,25.19,0.0,0.0,85.0,1
8327,2023-wimbledon-1305,0,0,0,0,1,1,0,1,0,0,0,9.696,1.0,0.0,118.0,1
8328,2023-wimbledon-1305,0,0,0,0,0,1,1,0,0,0,0,41.417,0.0,0.0,87.0,1
8329,2023-wimbledon-1305,0,0,0,1,0,1,1,0,0,0,0,25.415,0.0,1.0,102.0,0
8330,2023-wimbledon-1305,0,0,0,0,0,1,0,0,0,0,0,70.197,0.0,1.0,122.0,1
8331,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,10.073,0.0,0.0,111.0,1
8332,2023-wimbledon-1305,0,0,0,1,0,0,0,0,0,0,0,13.811,0.0,1.0,117.0,0
8333,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,27.214,0.0,1.0,121.0,1
8334,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,35.965,1.0,,123.0,0
8335,2023-wimbledon-1305,0,0,0,0,0,0,1,0,0,0,0,24.076,0.0,0.0,102.0,1
8336,2023-wimbledon-1305,0,0,0,0,0,0,0,0,1,0,1,0.996,1.0,,124.0,0
8337,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,25.281,1.0,0.0,111.0,0
8338,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,44.608,0.0,1.0,116.0,0
8339,2023-wimbledon-1305,0,0,0,1,0,1,0,0,0,0,0,12.414,1.0,1.0,120.0,0
8340,2023-wimbledon-1305,0,0,0,0,0,1,1,0,0,0,0,127.983,1.0,1.0,87.0,0
8341,2023-wimbledon-1305,0,0,0,0,1,1,0,0,0,0,0,10.141,1.0,0.0,112.0,0
8342,2023-wimbledon-1305,0,0,1,1,0,1,1,0,0,0,0,6.345,1.0,,,0
8343,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,13.984,0.0,0.0,121.0,0
8344,2023-wimbledon-1305,0,1,0,0,0,0,0,0,0,0,0,14.767,1.0,,122.0,1
8345,2023-wimbledon-1305,0,0,0,1,0,0,1,0,0,0,0,45.264,0.0,0.0,106.0,0
8346,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,11.518,0.0,0.0,120.0,1
8347,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,16.108,0.0,1.0,125.0,1
8348,2023-wimbledon-1305,0,0,0,1,0,0,0,0,1,0,1,31.331,0.0,0.0,126.0,0
8349,2023-wimbledon-1305,0,0,0,1,0,0,1,0,0,0,0,0.93,1.0,,100.0,0
8350,2023-wimbledon-1305,0,0,0,0,0,0,1,0,0,0,0,7.161,0.0,0.0,95.0,0
8351,2023-wimbledon-1305,0,1,0,0,1,1,0,1,0,0,0,9.49,1.0,,107.0,1
8352,2023-wimbledon-1305,0,1,0,0,1,1,0,1,0,0,0,9.544,1.0,,112.0,1
8353,2023-wimbledon-1305,0,0,0,1,0,1,1,0,0,0,0,6.388,1.0,0.0,95.0,0
8354,2023-wimbledon-1305,0,0,0,0,1,1,0,1,0,0,0,7.654,1.0,0.0,99.0,1
8355,2023-wimbledon-1305,0,0,0,0,0,1,0,0,0,0,0,13.496,0.0,1.0,120.0,1
8356,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,18.791,0.0,0.0,119.0,0
8357,2023-wimbledon-1305,0,0,0,0,0,0,1,0,0,0,0,8.54,1.0,0.0,,1
8358,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,20.932,0.0,0.0,112.0,0
8359,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,11.178,0.0,1.0,120.0,0
8360,2023-wimbledon-1305,0,0,0,1,1,0,1,0,0,0,0,12.427,0.0,0.0,96.0,0
8361,2023-wimbledon-1305,0,0,0,0,1,1,1,1,0,0,0,14.534,1.0,0.0,98.0,1
8362,2023-wimbledon-1305,0,0,0,0,0,1,1,0,0,0,0,5.245,0.0,1.0,96.0,1
8363,2023-wimbledon-1305,1,1,0,0,0,1,0,0,0,0,0,1.25,0.0,,123.0,1
8364,2023-wimbledon-1305,0,0,0,0,1,1,0,0,0,0,0,6.567,0.0,1.0,119.0,0
8365,2023-wimbledon-1305,0,0,0,0,0,1,1,0,0,0,0,18.07,0.0,1.0,110.0,0
8366,2023-wimbledon-1305,0,0,0,0,1,1,0,1,0,0,0,7.92,0.0,0.0,121.0,1
8367,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,8.952,1.0,1.0,111.0,0
8368,2023-wimbledon-1305,0,0,0,1,0,0,0,0,0,0,0,17.745,0.0,1.0,122.0,0
8369,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,6.661,1.0,,111.0,1
8370,2023-wimbledon-1305,0,1,0,0,1,0,1,1,0,0,0,59.778,0.0,0.0,88.0,1
8371,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,0.814,0.0,,127.0,0
8372,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,9.265,1.0,0.0,123.0,0
8373,2023-wimbledon-1305,0,0,0,1,1,1,0,0,0,0,0,16.005,1.0,,116.0,0
8374,2023-wimbledon-1305,0,0,0,1,1,1,1,0,0,0,0,7.575,0.0,0.0,85.0,0
8375,2023-wimbledon-1305,0,0,0,0,0,1,0,0,0,0,0,18.464,0.0,1.0,113.0,1
8376,2023-wimbledon-1305,0,0,0,0,0,1,1,0,0,0,0,30.195,0.0,0.0,82.0,0
8377,2023-wimbledon-1305,0,0,0,1,0,1,1,0,0,0,0,42.203,0.0,0.0,94.0,0
8378,2023-wimbledon-1305,0,0,0,1,0,0,1,0,0,0,0,75.495,1.0,1.0,102.0,0
8379,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,8.137,1.0,0.0,120.0,0
8380,2023-wimbledon-1305,0,0,0,1,0,0,0,0,0,0,0,29.26,0.0,0.0,118.0,0
8381,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,13.071,0.0,0.0,120.0,0
8382,2023-wimbledon-1305,0,0,0,0,0,1,0,0,0,0,0,1.284,1.0,,,0
8383,2023-wimbledon-1305,0,1,0,0,1,1,0,1,0,0,0,11.179,1.0,,109.0,1
8384,2023-wimbledon-1305,0,1,0,0,1,1,0,1,0,0,0,10.857,0.0,,77.0,1
8385,2023-wimbledon-1305,0,1,0,0,0,1,1,0,0,0,0,39.441,0.0,0.0,105.0,1
8386,2023-wimbledon-1305,1,1,0,0,0,1,0,0,0,0,0,12.472,0.0,,122.0,1
8387,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,7.352,1.0,1.0,112.0,0
8388,2023-wimbledon-1305,0,0,0,0,0,0,1,0,0,0,0,34.069,0.0,0.0,106.0,1
8389,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,9.836,0.0,0.0,120.0,0
8390,2023-wimbledon-1305,0,0,0,0,0,0,1,0,0,0,0,7.091,1.0,0.0,,1
8391,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,5.643,0.0,1.0,113.0,0
8392,2023-wimbledon-1305,0,0,0,0,0,0,0,0,0,0,0,4.352,1.0,0.0,126.0,0
8393,2023-wimbledon-1305,0,1,0,0,1,1,1,1,0,0,0,21.269,0.0,0.0,87.0,1
8394,2023-wimbledon-1305,0,0,0,0,1,1,0,1,0,0,0,8.141,1.0,0.0,120.0,1
8395,2023-wimbledon-1305,0,0,0,0,0,1,0,0,0,0,0,3.272,0.0,0.0,121.0,1
